tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2000-301,Auckland,Hard,32,A,20000110,290,101565,101904,,,102998,102795,4,,6-4 6-3,3,R16,Marius Barnard,R,188,RSA,30.970568104,Chris Haggard,L,178,RSA,28.7036276523,Jan Michael Gambill,R,190,USA,22.6036960986,Scott Humphries,R,185,USA,23.6249144422,75,0,63,0,70,0,53,0,,,,,,,,,,,,,,,,,,,,
2000-301,Auckland,Hard,32,A,20000110,289,102057,102042,,,103252,102092,,,6-4 3-6 7-6,3,R16,Devin Bowen,R,183,USA,27.6468172485,Brandon Coupe,R,183,USA,27.7481177276,Alberto Martin,R,175,ESP,21.3908281999,Tom Vanhoudt,R,183,BEL,27.4524298426,82,0,113,0,101,0,66,0,,,,,,,,,,,,,,,,,,,,
2000-301,Auckland,Hard,32,A,20000110,288,101342,102162,,WC,102035,102536,,,6-4 6-1,3,R16,Patrick Galbraith,L,183,USA,32.7364818617,Chris Woodruff,R,188,USA,27.0198494182,Jonas Bjorkman,R,183,SWE,27.8001368925,James Greenhalgh,R,183,NZL,24.8898015058,65,0,248,0,3,0,146,0,,,,,,,,,,,,,,,,,,,,
2000-301,Auckland,Hard,32,A,20000110,287,102664,101779,,,102111,101602,,,6-7 6-3 6-4,3,R16,Petr Pala,R,193,CZE,24.2737850787,Pavel Vizner,R,183,CZE,29.4893908282,Diego Del Rio,R,175,ARG,27.3483915127,Jack Waite,R,185,USA,30.6940451745,97,0,74,0,96,0,67,0,,,,,,,,,,,,,,,,,,,,
2000-301,Auckland,Hard,32,A,20000110,286,103483,102262,,WC,102076,101660,,Q,7-6 4-6 7-5,3,R16,James Shortall,R,,NZL,20.0438056126,Cristiano Testa,L,,BRA,26.2970568104,Mark Merklein,R,188,BAH,27.5345653662,Francisco Montana,R,183,USA,30.1793292266,779,0,114,0,132,0,79,0,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,300,102405,101983,1,,102247,101717,,WC,7-6 6-7 6-4,3,F,Mahesh Bhupathi,R,185,IND,25.9575633128,Andrew Kratzmann,R,193,AUS,28.5503080082,Andrea Gaudenzi,R,183,ITA,26.8117727584,Diego Nargiso,L,188,ITA,30.1875427789,13,2285,22,1630,214,232,98,615,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,299,102405,101983,1,,102998,102795,4,,7-6 6-3,3,SF,Mahesh Bhupathi,R,185,IND,25.9575633128,Andrew Kratzmann,R,193,AUS,28.5503080082,Jan Michael Gambill,R,190,USA,22.9678302533,Scott Humphries,R,185,USA,23.9890485969,13,2285,22,1630,40,1239,37,1298,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,298,102247,101717,,WC,101937,101249,,,6-1 7-5,3,SF,Andrea Gaudenzi,R,183,ITA,26.8117727584,Diego Nargiso,L,188,ITA,30.1875427789,Robbie Koenig,R,173,RSA,28.8815879535,Andrei Olhovskiy,R,185,RUS,34.1026694045,214,232,98,615,52,1013,43,1155,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,297,102405,101983,1,,102057,101602,,Q,6-4 6-2,3,QF,Mahesh Bhupathi,R,185,IND,25.9575633128,Andrew Kratzmann,R,193,AUS,28.5503080082,Devin Bowen,R,183,USA,28.0109514031,Jack Waite,R,185,USA,31.0581793292,13,2285,22,1630,75,756,76,756,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,296,102998,102795,4,,101761,101490,,,4-6 7-6 6-4,3,QF,Jan Michael Gambill,R,190,USA,22.9678302533,Scott Humphries,R,185,USA,23.9890485969,Jaime Oncins,R,196,BRA,29.9329226557,Daniel Orsanic,L,183,ARG,31.9452429843,40,1239,37,1298,39,1269,58,973,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,295,102247,101717,,WC,102388,102501,,,6-4 7-6,3,QF,Andrea Gaudenzi,R,183,ITA,26.8117727584,Diego Nargiso,L,188,ITA,30.1875427789,Simon Aspelin,R,185,SWE,26.0314852841,Johan Landsberg,R,183,SWE,25.3935660507,214,232,98,615,49,1085,60,953,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,294,101937,101249,,,101341,101904,,,6-3 7-6,3,QF,Robbie Koenig,R,173,RSA,28.8815879535,Andrei Olhovskiy,R,185,RUS,34.1026694045,Pablo Albano,R,178,ARG,33.1143052704,Chris Haggard,L,178,RSA,29.067761807,52,1013,43,1155,50,1063,62,911,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,293,102405,101983,1,,103017,102533,,WC,6-7 6-0 6-1,3,R16,Mahesh Bhupathi,R,185,IND,25.9575633128,Andrew Kratzmann,R,193,AUS,28.5503080082,Nicolas Kiefer,R,183,GER,22.8802190281,Jens Knippschild,R,190,GER,25.2648870637,13,2285,22,1630,637,42,205,245,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,292,102388,102501,,,101682,101543,2,,7-5 6-1,3,R16,Simon Aspelin,R,185,SWE,26.0314852841,Johan Landsberg,R,183,SWE,25.3935660507,David Adams,R,188,RSA,30.3764544832,Jeff Tarango,L,180,USA,31.5017111567,49,1085,60,953,14,2225,24,1572,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,291,101341,101904,,,101507,101730,3,,5-7 6-2 7-5,3,R16,Pablo Albano,R,178,ARG,33.1143052704,Chris Haggard,L,178,RSA,29.067761807,Tomas Carbonell,R,178,ESP,31.7891854894,Piet Norval,R,185,RSA,30.1245722108,50,1063,62,911,41,1179,23,1626,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,290,102998,102795,4,,101366,101668,,,6-4 7-6,3,R16,Jan Michael Gambill,R,190,USA,22.9678302533,Scott Humphries,R,185,USA,23.9890485969,David Macpherson,L,175,AUS,32.887063655,Peter Nyborg,R,190,SWE,30.4421629021,40,1239,37,1298,45,1144,57,974,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,289,102057,101602,,Q,103182,102905,,WC,6-3 6-1,3,R16,Devin Bowen,R,183,USA,28.0109514031,Jack Waite,R,185,USA,31.0581793292,Markus Hipfl,R,178,AUT,22.0725530459,Stefan Koubek,L,175,AUT,23.3839835729,75,756,76,756,483,72,404,94,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,288,102247,101717,,WC,101565,102558,,,6-3 1-6 6-4,3,R16,Andrea Gaudenzi,R,183,ITA,26.8117727584,Diego Nargiso,L,188,ITA,30.1875427789,Marius Barnard,R,188,RSA,31.3347022587,Eric Taino,L,175,PHI,25.1800136893,214,232,98,615,69,801,59,968,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,287,101937,101249,,,102463,101758,,,7-5 6-2,3,R16,Robbie Koenig,R,173,RSA,28.8815879535,Andrei Olhovskiy,R,185,RUS,34.1026694045,Lucas Arnold Ker,R,180,ARG,25.6098562628,Cristian Brandi,R,183,ITA,29.9493497604,52,1013,43,1155,38,1287,66,873,,,,,,,,,,,,,,,,,,,,
2000-306,St. Poelten,Clay,32,A,20000522,286,101761,101490,,,102578,101841,,,7-5 6-4,3,R16,Jaime Oncins,R,196,BRA,29.9329226557,Daniel Orsanic,L,183,ARG,31.9452429843,Fredrik Bergh,R,193,SWE,25.0841889117,Aleksandar Kitinov,R,190,MKD,29.3552361396,39,1269,58,973,1182,5,54,1005,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,300,101682,102187,1,,103018,102800,,,6-4 6-4,3,F,David Adams,R,188,RSA,30.3189596167,John Laffnie De Jager,R,193,RSA,27.1238877481,Max Mirnyi,R,196,BLR,22.8199863107,Nenad Zimonjic,R,190,SRB,23.9069130732,12,0,15,0,31,0,68,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,299,101682,102187,1,,102533,103344,,WC,3-6 6-4 7-6,3,SF,David Adams,R,188,RSA,30.3189596167,John Laffnie De Jager,R,193,RSA,27.1238877481,Jens Knippschild,R,190,GER,25.2073921971,Ivan Ljubicic,R,193,CRO,21.1197809719,12,0,15,0,320,0,237,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,298,103018,102800,,,102477,102139,,,7-5 6-3,3,SF,Max Mirnyi,R,196,BLR,22.8199863107,Nenad Zimonjic,R,190,SRB,23.9069130732,Gaston Etlis,R,185,ARG,25.4893908282,Eyal Ran,R,183,ISR,27.4414784394,31,0,68,0,100,0,96,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,297,101682,102187,1,,101761,101490,,,4-6 6-4 6-2,3,QF,David Adams,R,188,RSA,30.3189596167,John Laffnie De Jager,R,193,RSA,27.1238877481,Jaime Oncins,R,196,BRA,29.8754277892,Daniel Orsanic,L,183,ARG,31.8877481177,12,0,15,0,48,0,63,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,296,102477,102139,,,101841,101888,,,7-6 2-6 6-1,3,QF,Gaston Etlis,R,185,ARG,25.4893908282,Eyal Ran,R,183,ISR,27.4414784394,Aleksandar Kitinov,R,190,MKD,29.2977412731,Daniel Vacek,R,190,CZE,29.0841889117,100,0,96,0,50,0,40,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,295,102533,103344,,WC,102215,101817,,,7-5 6-4,3,QF,Jens Knippschild,R,190,GER,25.2073921971,Ivan Ljubicic,R,193,CRO,21.1197809719,Joshua Eagle,R,183,AUS,26.9760438056,Andrew Florent,R,188,AUS,29.5195071869,320,0,237,0,69,0,33,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,294,103018,102800,,,102358,102563,,Q,6-3 6-4,3,QF,Max Mirnyi,R,196,BLR,22.8199863107,Nenad Zimonjic,R,190,SRB,23.9069130732,Thomas Enqvist,R,190,SWE,26.135523614,Thomas Johansson,R,180,SWE,25.106091718,31,0,68,0,197,0,245,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,293,101682,102187,1,,102760,101459,,WC,7-5 6-3,3,R16,David Adams,R,188,RSA,30.3189596167,John Laffnie De Jager,R,193,RSA,27.1238877481,Rene Nicklisch,R,,GER,24.0848733744,Tomas Nydahl,R,185,SWE,32.1122518823,12,0,15,0,436,0,,,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,292,102477,102139,,,102286,101983,2,,6-2 6-7 7-5,3,R16,Gaston Etlis,R,185,ARG,25.4893908282,Eyal Ran,R,183,ISR,27.4414784394,Wayne Black,R,170,ZIM,26.4613278576,Andrew Kratzmann,R,193,AUS,28.4928131417,100,0,96,0,29,0,16,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,291,102215,101817,,,102694,102783,,WC,7-6 6-0,3,R16,Joshua Eagle,R,183,AUS,26.9760438056,Andrew Florent,R,188,AUS,29.5195071869,Lars Burgsmuller,R,183,GER,24.4024640657,Rainer Schuettler,R,180,GER,24.0164271047,69,0,33,0,158,0,380,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,290,102358,102563,,Q,101668,101327,,,7-5 7-6,3,R16,Thomas Enqvist,R,190,SWE,26.135523614,Thomas Johansson,R,180,SWE,25.106091718,Peter Nyborg,R,190,SWE,30.3846680356,Cyril Suk,R,180,CZE,33.2539356605,197,0,245,0,52,0,60,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,289,101841,101888,,,102398,101758,,,2-6 6-4 7-5,3,R16,Aleksandar Kitinov,R,190,MKD,29.2977412731,Daniel Vacek,R,190,CZE,29.0841889117,Massimo Bertolini,R,188,ITA,25.9219712526,Cristian Brandi,R,183,ITA,29.8918548939,50,0,40,0,72,0,74,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,288,102533,103344,,WC,102743,102306,,LL,6-3 3-6 7-5,3,R16,Jens Knippschild,R,190,GER,25.2073921971,Ivan Ljubicic,R,193,CRO,21.1197809719,Ben Ellwood,R,178,AUS,24.1368925394,Michael Kohlmann,R,188,GER,26.302532512,320,0,237,0,97,0,130,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,287,103018,102800,,,102093,101924,,LL,6-3 6-4,3,R16,Max Mirnyi,R,196,BLR,22.8199863107,Nenad Zimonjic,R,190,SRB,23.9069130732,Martin Damm,R,188,CZE,27.7481177276,Stefano Pescosolido,R,185,ITA,28.8843258042,31,0,68,0,35,0,174,0,,,,,,,,,,,,,,,,,,,,
2000-308,Munich,Clay,32,A,20000501,286,101761,101490,,,102529,102411,,,6-4 6-3,3,R16,Jaime Oncins,R,196,BRA,29.8754277892,Daniel Orsanic,L,183,ARG,31.8877481177,Thomas Shimada,R,178,JPN,25.2210814511,Myles Wakefield,R,196,RSA,25.8836413415,48,0,63,0,91,0,90,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,300,101185,101889,2,,101890,102558,,,6-7 6-3 7-6,3,F,Mark Woodforde,L,188,AUS,34.7186858316,Todd Woodbridge,R,178,AUS,29.196440794,Jonathan Stark,R,188,USA,29.1937029432,Eric Taino,L,175,PHI,25.2375085558,2,0,1,0,128,0,70,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,299,101185,101889,2,,102205,102110,5,,7-6 6-3,3,SF,Mark Woodforde,L,188,AUS,34.7186858316,Todd Woodbridge,R,178,AUS,29.196440794,Sebastien Lareau,R,183,CAN,27.1266255989,Daniel Nestor,L,190,CAN,27.7700205339,2,0,1,0,7,0,39,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,298,101890,102558,,,102286,102061,6,,7-6 6-1,3,SF,Jonathan Stark,R,188,USA,29.1937029432,Eric Taino,L,175,PHI,25.2375085558,Wayne Black,R,170,ZIM,26.5763175907,Kevin Ullyett,R,178,ZIM,28.0547570157,128,0,70,0,27,0,31,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,297,101185,101889,2,,103184,103185,,,6-7 6-4 6-4,3,QF,Mark Woodforde,L,188,AUS,34.7186858316,Todd Woodbridge,R,178,AUS,29.196440794,Bob Bryan,L,193,USA,22.12183436,Mike Bryan,R,190,USA,22.12183436,2,0,1,0,80,0,81,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,296,102205,102110,5,,102979,101424,,,7-6 6-4,3,QF,Sebastien Lareau,R,183,CAN,27.1266255989,Daniel Nestor,L,190,CAN,27.7700205339,Jeff Coetzee,R,173,RSA,23.1321013005,Brent Haygarth,R,185,RSA,32.4599589322,7,0,39,0,72,0,73,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,295,102286,102061,6,,103018,102800,,,6-4 4-6 6-4,3,QF,Wayne Black,R,170,ZIM,26.5763175907,Kevin Ullyett,R,178,ZIM,28.0547570157,Max Mirnyi,R,196,BLR,22.9349760438,Nenad Zimonjic,R,190,SRB,24.0219028063,27,0,31,0,35,0,75,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,294,101890,102558,,,101983,101821,,,6-7 7-6 6-4,3,QF,Jonathan Stark,R,188,USA,29.1937029432,Eric Taino,L,175,PHI,25.2375085558,Andrew Kratzmann,R,193,AUS,28.6078028747,Peter Tramacchi,R,185,AUS,29.5934291581,128,0,70,0,25,0,74,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,293,101890,102558,,,101711,101932,1,,1-6 6-3 6-4,3,R16,Jonathan Stark,R,188,USA,29.1937029432,Eric Taino,L,175,PHI,25.2375085558,Alex Obrien,R,185,USA,30.2669404517,Jared Palmer,R,190,USA,28.9472963723,128,0,70,0,5,0,4,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,292,101185,101889,2,,102358,102257,,WC,6-7 6-4 6-4,3,R16,Mark Woodforde,L,188,AUS,34.7186858316,Todd Woodbridge,R,178,AUS,29.196440794,Thomas Enqvist,R,190,SWE,26.250513347,Greg Rusedski,L,193,GBR,26.765229295,2,0,1,0,200,0,1187,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,291,103018,102800,,,101682,102187,3,,6-2 6-1,3,R16,Max Mirnyi,R,196,BLR,22.9349760438,Nenad Zimonjic,R,190,SRB,24.0219028063,David Adams,R,188,RSA,30.4339493498,John Laffnie De Jager,R,193,RSA,27.2388774812,35,0,75,0,13,0,15,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,290,102979,101424,,,101647,102925,4,,2-6 7-5 7-6,3,R16,Jeff Coetzee,R,173,RSA,23.1321013005,Brent Haygarth,R,185,RSA,32.4599589322,Byron Black,R,175,ZIM,30.6830937714,Justin Gimelstob,R,196,USA,23.3757700205,72,0,73,0,10,0,22,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,289,102205,102110,5,,102524,102422,,,6-3 4-6 7-5,3,R16,Sebastien Lareau,R,183,CAN,27.1266255989,Daniel Nestor,L,190,CAN,27.7700205339,Neville Godwin,R,173,RSA,25.363449692,Michael Hill,R,188,AUS,25.9520876112,7,0,39,0,59,0,62,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,288,102286,102061,6,,101342,102053,,,4-6 6-3 7-5,3,R16,Wayne Black,R,170,ZIM,26.5763175907,Kevin Ullyett,R,178,ZIM,28.0547570157,Patrick Galbraith,L,183,USA,33.158110883,Brian Macphie,L,180,USA,28.0876112252,27,0,31,0,63,0,47,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,287,101983,101821,,,102998,102795,7,,7-5 6-4,3,R16,Andrew Kratzmann,R,193,AUS,28.6078028747,Peter Tramacchi,R,185,AUS,29.5934291581,Jan Michael Gambill,R,190,USA,23.0253251198,Scott Humphries,R,185,USA,24.0465434634,25,0,74,0,41,0,38,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,286,103184,103185,,,101885,101964,8,,6-3 6-4,3,R16,Bob Bryan,L,193,USA,22.12183436,Mike Bryan,R,190,USA,22.12183436,Wayne Arthurs,L,190,AUS,29.2375085558,Goran Ivanisevic,L,193,CRO,28.7474332649,80,0,81,0,44,0,114,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,285,102205,102110,5,,101565,101904,,,6-4 5-7 7-5,3,R32,Sebastien Lareau,R,183,CAN,27.1266255989,Daniel Nestor,L,190,CAN,27.7700205339,Marius Barnard,R,188,RSA,31.3921971253,Chris Haggard,L,178,RSA,29.1252566735,7,0,39,0,57,0,52,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,284,102286,102061,6,,102834,101602,,Q,6-3 6-2,3,R32,Wayne Black,R,170,ZIM,26.5763175907,Kevin Ullyett,R,178,ZIM,28.0547570157,Paul Goldstein,R,178,USA,23.8548939083,Jack Waite,R,185,USA,31.1156741958,27,0,31,0,110,0,82,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,283,102998,102795,7,,101668,101327,,,7-6 7-6,3,R32,Jan Michael Gambill,R,190,USA,23.0253251198,Scott Humphries,R,185,USA,24.0465434634,Peter Nyborg,R,190,SWE,30.4996577687,Cyril Suk,R,180,CZE,33.3689253936,41,0,38,0,53,0,78,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,282,101885,101964,8,,101639,102501,,,6-1 6-1,3,R32,Wayne Arthurs,L,190,AUS,29.2375085558,Goran Ivanisevic,L,193,CRO,28.7474332649,Lan Bale,R,175,RSA,30.7624914442,Johan Landsberg,R,183,SWE,25.4510609172,44,0,114,0,77,0,58,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,281,103184,103185,,,103720,103714,,WC,7-6 6-4,3,R32,Bob Bryan,L,193,USA,22.12183436,Mike Bryan,R,190,USA,22.12183436,Lleyton Hewitt,R,180,AUS,19.2963723477,Andreas Vinciguerra,L,180,SWE,19.3100616016,80,0,81,0,64,0,449,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,280,102979,101424,,,103566,103498,,WC,7-6 2-6 6-3,3,R32,Jeff Coetzee,R,173,RSA,23.1321013005,Brent Haygarth,R,185,RSA,32.4599589322,Michael Llodra,L,190,FRA,20.0684462697,Marat Safin,R,193,RUS,20.3750855578,72,0,73,0,109,0,125,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,279,102358,102257,,WC,101833,102092,,,6-2 6-4,3,R32,Thomas Enqvist,R,190,SWE,26.250513347,Greg Rusedski,L,193,GBR,26.765229295,Michael Tebbutt,L,190,AUS,29.4729637235,Tom Vanhoudt,R,183,BEL,27.8740588638,200,0,1187,0,118,0,56,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,278,101342,102053,,,102426,102312,,,7-5 6-7 6-0,3,R32,Patrick Galbraith,L,183,USA,33.158110883,Brian Macphie,L,180,USA,28.0876112252,Juan Ignacio Carrasco,L,185,ESP,25.9274469541,Jairo Velasco Jr,R,183,ESP,26.3901437372,63,0,47,0,69,0,61,0,,,,,,,,,,,,,,,,,,,,
2000-311,Queen's Club,Grass,56,A,20000612,277,102524,102422,,,103206,102148,,WC,7-6 6-3,3,R32,Neville Godwin,R,173,RSA,25.363449692,Michael Hill,R,188,AUS,25.9520876112,Sebastien Grosjean,R,175,FRA,22.0396988364,Fabrice Santoro,R,178,FRA,27.5071868583,59,0,62,0,143,0,50,0,,,,,,,,,,,,,,,,,,,,
