tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2006-1720,Bangkok,Hard,32,A,20060925,297,102968,103544,1,,102562,102664,,,6-3 7-6,3,QF,Jonathan Erlich,R,180,ISR,29.4729637235,Andy Ram,R,180,ISR,26.4585900068,Jiri Novak,R,190,CZE,31.5126625599,Petr Pala,R,193,CZE,30.9815195072,13,2470,13,2470,138,390,46,1055,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,296,102659,103039,3,,103780,103617,,,2-6 7-6 10-8,3,QF,Ashley Fisher,R,183,AUS,31.0006844627,Tripp Phillips,R,185,USA,29.0814510609,Eric Butorac,L,190,USA,25.3442847365,Travis Parrott,R,185,USA,26.1081451061,28,1502,39,1160,77,696,60,829,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,295,101904,103459,,,102783,103821,,WC,6-1 6-2,3,QF,Chris Haggard,L,178,RSA,35.4113620808,Jordan Kerr,R,180,AUS,26.9158110883,Rainer Schuettler,R,180,GER,30.417522245,Danai Udomchoke,R,173,THA,25.1225188227,30,1350,86,627,80,688,194,284,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,294,104918,104679,,,103852,103498,,,6-1 6-2,3,QF,Andy Murray,R,190,GBR,19.3648186174,Jamie Murray,L,190,GBR,20.6132785763,Feliciano Lopez,L,188,ESP,25.0130047912,Marat Safin,R,193,RUS,26.6611909651,235,230,110,468,119,440,151,370,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,293,102968,103544,1,,103898,102979,,,7-6 6-4,3,R16,Jonathan Erlich,R,180,ISR,29.4729637235,Andy Ram,R,180,ISR,26.4585900068,Julien Benneteau,R,185,FRA,24.7638603696,Jeff Coetzee,R,173,RSA,29.4182067077,13,2470,13,2470,84,645,54,918,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,292,103852,103498,,,102306,102565,2,,6-2 6-4,3,R16,Feliciano Lopez,L,188,ESP,25.0130047912,Marat Safin,R,193,RUS,26.6611909651,Michael Kohlmann,R,188,GER,32.7036276523,Alexander Waske,R,188,GER,31.4880219028,119,440,151,370,33,1270,24,1608,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,291,102659,103039,3,,102501,103813,,,6-2 6-1,3,R16,Ashley Fisher,R,183,AUS,31.0006844627,Tripp Phillips,R,185,USA,29.0814510609,Johan Landsberg,R,183,SWE,31.7371663244,Jarkko Nieminen,L,185,FIN,25.1745379877,28,1502,39,1160,147,375,65,770,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,290,102783,103821,,WC,102697,102458,4,,6-4 6-2,3,R16,Rainer Schuettler,R,180,GER,30.417522245,Danai Udomchoke,R,173,THA,25.1225188227,Stephen Huss,R,180,AUS,30.7926078029,Jim Thomas,R,193,USA,32.0027378508,80,688,194,284,53,932,44,1070,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,289,103780,103617,,,103920,103921,,WC,6-3 6-4,3,R16,Eric Butorac,L,190,USA,25.3442847365,Travis Parrott,R,185,USA,26.1081451061,Sanchai Ratiwatana,R,175,THA,24.6707734428,Sonchat Ratiwatana,R,175,THA,24.6707734428,77,696,60,829,132,406,123,431,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,288,101904,103459,,,103240,102703,,,6-3 3-6 10-4,3,R16,Chris Haggard,L,178,RSA,35.4113620808,Jordan Kerr,R,180,AUS,26.9158110883,Kevin Kim,R,180,USA,28.167008898,Hyung Taik Lee,R,180,KOR,30.726899384,30,1350,86,627,325,161,253,215,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,287,104918,104679,,,104433,104068,,,3-6 7-6 10-0,3,R16,Andy Murray,R,190,GBR,19.3648186174,Jamie Murray,L,190,GBR,20.6132785763,Frank Dancevic,R,185,CAN,21.9958932238,Robby Ginepri,R,183,USA,23.9671457906,235,230,110,468,508,85,390,127,,,,,,,,,,,,,,,,,,,,
2006-1720,Bangkok,Hard,32,A,20060925,286,102562,102664,,,103794,102694,,,3-6 7-6 10-6,3,R16,Jiri Novak,R,190,CZE,31.5126625599,Petr Pala,R,193,CZE,30.9815195072,Benjamin Becker,R,178,GER,25.2758384668,Lars Burgsmuller,R,183,GER,30.803559206,138,390,46,1055,415,116,76,701,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,300,103711,103455,2,,102106,104312,,,7-6 6-1,3,F,Jaroslav Levinsky,R,196,CZE,24.9664613279,Michal Mertinak,R,180,SVK,26.3052703628,Davide Sanguinetti,R,188,ITA,33.4318959617,Andreas Seppi,R,190,ITA,21.9411362081,54,930,46,1052,171,302,280,171,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,299,103711,103455,2,,103110,102851,,,6-3 6-7 10-7,3,SF,Jaroslav Levinsky,R,196,CZE,24.9664613279,Michal Mertinak,R,180,SVK,26.3052703628,Daniele Bracciali,R,180,ITA,28.0547570157,Giorgio Galimberti,R,180,ITA,29.401779603,54,930,46,1052,74,787,76,753,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,298,102106,104312,,,103333,103735,,,6-4 6-7 10-7,3,SF,Davide Sanguinetti,R,188,ITA,33.4318959617,Andreas Seppi,R,190,ITA,21.9411362081,Ivo Karlovic,R,208,CRO,26.9212867899,Lovro Zovko,R,190,CRO,24.8706365503,171,302,280,171,78,737,117,475,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,297,103333,103735,,,102664,101779,1,,6-0 6-1,3,QF,Ivo Karlovic,R,208,CRO,26.9212867899,Lovro Zovko,R,190,CRO,24.8706365503,Petr Pala,R,193,CZE,30.3299110198,Pavel Vizner,R,183,CZE,35.5455167693,78,737,117,475,60,902,27,1580,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,296,103711,103455,2,,103254,104527,,,W/O,3,QF,Jaroslav Levinsky,R,196,CZE,24.9664613279,Michal Mertinak,R,180,SVK,26.3052703628,Yves Allegro,R,183,SUI,27.4360027379,Stanislas Wawrinka,R,183,SUI,20.8432580424,54,930,46,1052,47,1040,239,210,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,295,103110,102851,,,104925,104098,,,6-4 7-6,3,QF,Daniele Bracciali,R,180,ITA,28.0547570157,Giorgio Galimberti,R,180,ITA,29.401779603,Novak Djokovic,R,188,SRB,18.6940451745,Dmitry Tursunov,R,185,RUS,23.1348391513,74,787,76,753,669,47,155,326,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,294,102106,104312,,,104371,103748,,,6-3 6-4,3,QF,Davide Sanguinetti,R,188,ITA,33.4318959617,Andreas Seppi,R,190,ITA,21.9411362081,Ivo Minar,R,183,CZE,21.6947296372,Jan Minar,R,,CZE,24.810403833,171,302,280,171,233,219,685,44,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,293,102664,101779,1,,103503,102720,,,7-5 6-7 10-5,3,R16,Petr Pala,R,193,CZE,30.3299110198,Pavel Vizner,R,183,CZE,35.5455167693,Robin Vik,R,183,CZE,25.9849418207,Tomas Zib,R,178,CZE,29.9986310746,60,902,27,1580,316,147,67,808,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,292,103711,103455,2,,103761,103938,,,7-6 6-3,3,R16,Jaroslav Levinsky,R,196,CZE,24.9664613279,Michal Mertinak,R,180,SVK,26.3052703628,Tomas Cakl,R,178,CZE,24.7665982204,Igor Zelenay,R,198,SVK,23.9698836413,54,930,46,1052,1220,11,252,197,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,291,103110,102851,,,103970,103852,3,,7-6 4-6 10-7,3,R16,Daniele Bracciali,R,180,ITA,28.0547570157,Giorgio Galimberti,R,180,ITA,29.401779603,David Ferrer,R,175,ESP,23.8302532512,Feliciano Lopez,L,188,ESP,24.3613963039,74,787,76,753,45,1055,58,905,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,290,103748,104371,,,103285,104022,4,,6-7 6-3 10-6,3,R16,Jan Minar,R,,CZE,24.810403833,Ivo Minar,R,183,CZE,21.6947296372,Radek Stepanek,R,185,CZE,27.1759069131,Mikhail Youzhny,R,183,RUS,23.6002737851,685,44,233,219,50,1010,61,895,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,289,103254,104527,,,105227,103344,,WC,7-6 6-7 10-7,3,R16,Yves Allegro,R,183,SUI,27.4360027379,Stanislas Wawrinka,R,183,SUI,20.8432580424,Marin Cilic,R,198,CRO,17.3388090349,Ivan Ljubicic,R,193,CRO,26.8692676249,47,1040,239,210,849,25,90,611,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,288,104925,104098,,,104620,103435,,AL,6-3 7-6,3,R16,Novak Djokovic,R,188,SRB,18.6940451745,Dmitry Tursunov,R,185,RUS,23.1348391513,Simone Bolelli,R,183,ITA,20.3121149897,Massimo Dellacqua,R,193,ITA,26.4010951403,669,47,155,326,600,56,400,114,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,287,103333,103735,,,103209,103808,,,6-4 6-3,3,R16,Ivo Karlovic,R,208,CRO,26.9212867899,Lovro Zovko,R,190,CRO,24.8706365503,Leonardo Azzaro,L,188,ITA,27.6714579055,Potito Starace,R,188,ITA,24.5475701574,78,737,117,475,146,354,200,259,,,,,,,,,,,,,,,,,,,,
2006-2276,Zagreb,Carpet,32,A,20060130,286,102106,104312,,,105254,105243,,WC,6-2 7-5,3,R16,Davide Sanguinetti,R,188,ITA,33.4318959617,Andreas Seppi,R,190,ITA,21.9411362081,Nikola Mektic,R,,CRO,17.1006160164,Antonio Sancic,R,,CRO,17.1854893908,171,302,280,171,,,,,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,300,102318,102836,,,102388,102751,1,,6-3 5-7 10-4,3,F,Andrei Pavel,R,183,ROU,31.9507186858,Rogier Wassen,R,190,NED,29.4182067077,Simon Aspelin,R,185,SWE,31.665982204,Todd Perry,R,175,AUS,29.8151950719,53,991,48,1031,18,2030,17,2030,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,299,102388,102751,1,,103294,103694,,,6-3 6-2,3,SF,Simon Aspelin,R,185,SWE,31.665982204,Todd Perry,R,175,AUS,29.8151950719,Christophe Rochus,R,170,BEL,27.0691307324,Olivier Rochus,R,168,BEL,24.9746748802,18,2030,17,2030,106,518,52,1008,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,298,102318,102836,,,103503,102720,,AL,6-2 7-6,3,SF,Andrei Pavel,R,183,ROU,31.9507186858,Rogier Wassen,R,190,NED,29.4182067077,Robin Vik,R,183,CZE,25.9274469541,Tomas Zib,R,178,CZE,29.9411362081,53,991,48,1031,550,67,79,738,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,297,102388,102751,1,,103254,104527,,,6-4 7-6,3,QF,Simon Aspelin,R,185,SWE,31.665982204,Todd Perry,R,175,AUS,29.8151950719,Yves Allegro,R,183,SUI,27.3785078713,Stanislas Wawrinka,R,183,SUI,20.7857631759,18,2030,17,2030,43,1105,786,32,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,296,102318,102836,,,104076,102585,3,,7-6 6-4,3,QF,Andrei Pavel,R,183,ROU,31.9507186858,Rogier Wassen,R,190,NED,29.4182067077,Jose Acasuso,R,190,ARG,23.2224503765,Sebastian Prieto,R,180,ARG,30.6447638604,53,991,48,1031,34,1331,30,1468,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,295,103294,103694,,,103602,103454,,,W/O,3,QF,Christophe Rochus,R,170,BEL,27.0691307324,Olivier Rochus,R,168,BEL,24.9746748802,Fernando Gonzalez,R,183,CHI,25.4483230664,Nicolas Massu,R,183,CHI,26.250513347,106,518,52,1008,25,1590,56,950,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,294,103503,102720,,AL,102963,103813,,,4-6 6-4 12-10,3,QF,Robin Vik,R,183,CZE,25.9274469541,Tomas Zib,R,178,CZE,29.9411362081,Robert Lindstedt,R,190,SWE,28.810403833,Jarkko Nieminen,L,185,FIN,24.4654346338,550,67,79,738,62,914,206,255,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,293,102388,102751,1,,102664,101779,,,7-5 6-7 13-11,3,R16,Simon Aspelin,R,185,SWE,31.665982204,Todd Perry,R,175,AUS,29.8151950719,Petr Pala,R,193,CZE,30.2724161533,Pavel Vizner,R,183,CZE,35.4880219028,18,2030,17,2030,55,951,27,1580,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,292,104076,102585,3,,103110,104068,,,6-2 3-6 10-3,3,R16,Jose Acasuso,R,190,ARG,23.2224503765,Sebastian Prieto,R,180,ARG,30.6447638604,Daniele Bracciali,R,180,ITA,27.9972621492,Robby Ginepri,R,183,USA,23.2580424367,34,1331,30,1468,74,787,187,285,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,291,103602,103454,,,102477,102984,4,,7-5 6-0,3,R16,Fernando Gonzalez,R,183,CHI,25.4483230664,Nicolas Massu,R,183,CHI,26.250513347,Gaston Etlis,R,185,ARG,31.1813826146,Martin Garcia,R,190,ARG,28.6899383984,25,1590,56,950,33,1350,38,1265,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,290,103254,104527,,,104368,103066,,WC,6-7 7-5 10-5,3,R16,Yves Allegro,R,183,SUI,27.3785078713,Stanislas Wawrinka,R,183,SUI,20.7857631759,Daniel King Turner,R,190,NZL,21.6536618754,Mark Nielsen,R,185,NZL,28.2546201232,43,1105,786,32,1001,17,356,131,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,289,102963,103813,,,103103,103711,,,6-2 7-5,3,R16,Robert Lindstedt,R,190,SWE,28.810403833,Jarkko Nieminen,L,185,FIN,24.4654346338,Dominik Hrbaty,R,183,SVK,28.0136892539,Jaroslav Levinsky,R,196,CZE,24.9089664613,62,914,206,255,37,1296,58,930,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,288,102318,102836,,,103970,103656,,,6-3 6-4,3,R16,Andrei Pavel,R,183,ROU,31.9507186858,Rogier Wassen,R,190,NED,29.4182067077,David Ferrer,R,175,ESP,23.7727583847,Albert Montanes,R,175,ESP,25.1197809719,53,991,48,1031,42,1130,669,47,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,287,103294,103694,,,103459,103617,,,4-6 6-3 10-4,3,R16,Christophe Rochus,R,170,BEL,27.0691307324,Olivier Rochus,R,168,BEL,24.9746748802,Jordan Kerr,R,180,AUS,26.2067077344,Travis Parrott,R,185,USA,25.3990417522,106,518,52,1008,41,1165,40,1216,,,,,,,,,,,,,,,,,,,,
2006-301,Auckland,Hard,32,A,20060109,286,103503,102720,,AL,104907,104040,,WC,6-1 6-2,3,R16,Robin Vik,R,183,CZE,25.9274469541,Tomas Zib,R,178,CZE,29.9411362081,Jose Rubin Statham,R,183,NZL,18.7104722793,Adam Thompson,R,,NZL,23.4524298426,550,67,79,738,,,842,26,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,300,103080,102458,1,,103594,101327,,,6-3 4-6 10-5,3,F,Paul Hanley,R,183,AUS,28.5229295003,Jim Thomas,R,193,USA,31.6577686516,Oliver Marach,R,185,AUT,25.8480492813,Cyril Suk,R,180,CZE,39.3100616016,8,3225,39,1190,87,596,30,1595,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,299,103080,102458,1,,102463,102984,,,6-3 6-2,3,SF,Paul Hanley,R,183,AUS,28.5229295003,Jim Thomas,R,193,USA,31.6577686516,Lucas Arnold Ker,R,180,ARG,31.6084873374,Martin Garcia,R,190,ARG,29.054072553,8,3225,39,1190,73,715,41,1150,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,298,103594,101327,,,102405,102382,2,,6-1 5-7 10-5,3,SF,Oliver Marach,R,185,AUT,25.8480492813,Cyril Suk,R,180,CZE,39.3100616016,Mahesh Bhupathi,R,185,IND,31.9561943874,Julian Knowle,L,188,AUT,32.0629705681,87,596,30,1595,29,1605,24,1780,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,297,103080,102458,1,,103115,102562,,,6-1 6-2,3,QF,Paul Hanley,R,183,AUS,28.5229295003,Jim Thomas,R,193,USA,31.6577686516,Tomas Cibulec,R,180,CZE,28.34770705,Jiri Novak,R,190,CZE,31.1676933607,8,3225,39,1190,58,932,142,376,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,296,102405,102382,2,,103428,103632,,,W/O,3,QF,Mahesh Bhupathi,R,185,IND,31.9561943874,Julian Knowle,L,188,AUT,32.0629705681,Juan Ignacio Chela,R,190,ARG,26.726899384,Luis Horna,R,180,PER,25.6837782341,29,1605,24,1780,161,330,109,457,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,295,102463,102984,,,104160,101779,3,,W/O,3,QF,Lucas Arnold Ker,R,180,ARG,31.6084873374,Martin Garcia,R,190,ARG,29.054072553,Lukas Dlouhy,R,185,CZE,23.1184120465,Pavel Vizner,R,183,CZE,35.8521560575,73,715,41,1150,36,1233,22,1865,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,294,103594,101327,,,102434,104098,,,6-4 2-6 10-3,3,QF,Oliver Marach,R,185,AUT,25.8480492813,Cyril Suk,R,180,CZE,39.3100616016,Vincent Spadea,R,183,USA,31.8412046543,Dmitry Tursunov,R,185,RUS,23.4414784394,87,596,30,1595,110,450,98,516,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,293,103080,102458,1,,102664,102881,,,2-6 6-3 10-8,3,R16,Paul Hanley,R,183,AUS,28.5229295003,Jim Thomas,R,193,USA,31.6577686516,Petr Pala,R,193,CZE,30.636550308,David Skoch,R,183,CZE,29.5386721424,8,3225,39,1190,47,1067,46,1070,,,,,,,,,,,,,,,,,,,,
2006-306,Poertschach,Clay,32,A,20060522,292,102405,102382,2,,103254,103459,,,7-5 4-6 10-7,3,R16,Mahesh Bhupathi,R,185,IND,31.9561943874,Julian Knowle,L,188,AUT,32.0629705681,Yves Allegro,R,183,SUI,27.742642026,Jordan Kerr,R,180,AUS,26.5708418891,29,1605,24,1780,59,927,52,1006,,,,,,,,,,,,,,,,,,,,
